GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,MediaPackageBuilderImpl,36,102,4,6,11,28,5,11,2,9
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,MediaPackageImpl,1005,1112,183,129,224,280,150,103,37,60
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,TrackSupport,0,38,0,4,0,5,0,3,0,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,MediaPackageReferenceImpl,187,267,33,31,41,61,33,16,6,11
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,ChainingMediaPackageSerializer.new Comparator() {...},0,9,0,0,0,2,0,2,0,2
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,MediaPackageSupport.Filters,50,0,2,0,9,0,9,0,8,0
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,EName,35,145,4,18,4,25,6,19,3,11
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,MediaPackageRuntimeException,9,0,0,0,4,0,2,0,2,0
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,MediaPackageImpl.Adapter,8,0,0,0,3,0,3,0,3,0
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,MediaPackageException,11,4,0,0,4,2,2,1,2,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,SubtitleStream.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,ChainingMediaPackageSerializer,31,78,0,4,11,20,2,7,2,5
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,AdaptivePlaylist.Rep,93,47,2,0,20,13,6,2,5,2
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,PublicationImpl.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,Catalog,0,3,0,0,0,1,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,UnsupportedElementException,28,0,0,0,9,0,4,0,4,0
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,MediaPackageElements,0,187,0,0,0,31,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage,CatalogImpl,10,23,0,0,2,6,1,3,1,3
Opencast :: kernel/opencast-common,org.opencastproject.util.function,ThrowingFunction,56,0,0,0,9,0,10,0,10,0
Opencast :: kernel/opencast-common,org.opencastproject.util.function,ThrowingConsumer,28,0,0,0,8,0,4,0,4,0
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.selector,AttachmentSelector,3,0,0,0,1,0,1,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.selector,SimpleElementSelector,0,3,0,0,0,1,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.selector,AbstractMediaPackageElementSelector,116,333,16,56,20,78,16,39,2,17
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.selector,TrackSelector,0,3,0,0,0,1,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.selector,CatalogSelector,3,0,0,0,1,0,1,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbIncidentTree,5,57,0,0,2,18,0,4,0,4
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbIncidentDigestTree,53,0,0,0,13,0,5,0,5,0
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbIncidentFullList,17,0,0,0,7,0,2,0,2,0
Opencast :: kernel/opencast-common,org.opencastproject.job.api,OsgiAbstractJobProducer,32,0,0,0,14,0,9,0,9,0
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbIncidentDetail,0,22,0,0,0,7,0,3,0,3
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JobImpl,58,483,6,6,27,90,16,36,11,35
Opencast :: kernel/opencast-common,org.opencastproject.job.api,AbstractJobProducer,73,273,6,8,22,40,7,10,3,7
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbIncident.Param,0,25,0,0,0,7,0,4,0,4
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JobBarrier.JobStatusUpdater,88,121,7,10,27,32,6,7,0,3
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JobBarrier,105,160,8,12,30,46,10,12,4,8
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbIncidentFull,72,0,0,0,20,0,4,0,4,0
Opencast :: kernel/opencast-common,org.opencastproject.job.api,IncidentParser,0,30,0,0,0,7,0,6,0,6
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbIncidentList,15,0,0,0,7,0,2,0,2,0
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbIncidentDigestList,22,0,0,0,7,0,3,0,3,0
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbIncidentFullTree,43,0,0,0,13,0,3,0,3,0
Opencast :: kernel/opencast-common,org.opencastproject.job.api,IncidentTreeImpl,19,49,6,6,2,10,7,5,1,5
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbIncident,0,99,0,0,0,23,0,3,0,3
Opencast :: kernel/opencast-common,org.opencastproject.job.api,AbstractJobProducer.JobRunner,120,36,6,2,29,10,6,2,2,2
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbJobContext,60,0,4,0,19,0,8,0,6,0
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JobBarrier.Result,3,27,0,4,1,8,1,4,1,2
Opencast :: kernel/opencast-common,org.opencastproject.job.api,Incident.Severity,0,21,0,0,0,4,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JobParser,49,46,0,0,13,12,3,3,3,3
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbIncidentDigest,47,0,0,0,13,0,3,0,3,0
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbJobList,23,44,1,3,7,12,3,5,2,4
Opencast :: kernel/opencast-common,org.opencastproject.job.api,Job.Status,14,69,4,0,4,2,4,1,2,1
Opencast :: kernel/opencast-common,org.opencastproject.job.api,IncidentImpl,53,138,12,12,1,30,13,12,1,12
Opencast :: kernel/opencast-common,org.opencastproject.job.api,JaxbJob,197,144,6,2,21,28,5,4,2,3
Opencast :: kernel/opencast-common,org.opencastproject.job.api,Job.FailureReason,0,21,0,0,0,2,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.rest,StaticResource,318,0,40,0,72,0,27,0,7,0
Opencast :: kernel/opencast-common,org.opencastproject.rest,BulkOperationResult,154,0,0,0,41,0,18,0,18,0
Opencast :: kernel/opencast-common,org.opencastproject.rest,OsgiAbstractJobProducerEndpoint,38,0,2,0,10,0,7,0,6,0
Opencast :: kernel/opencast-common,org.opencastproject.rest,AbstractJobProducerEndpoint,81,0,6,0,23,0,7,0,4,0
Opencast :: kernel/opencast-common,org.opencastproject.cleanup,RecursiveDirectoryCleaner,177,0,18,0,47,0,17,0,8,0
Opencast :: kernel/opencast-common,org.opencastproject.security.util,SecurityContext,69,0,4,0,18,0,6,0,4,0
Opencast :: kernel/opencast-common,org.opencastproject.security.util,HttpResponseWrapper,136,23,2,0,43,7,27,4,26,4
Opencast :: kernel/opencast-common,org.opencastproject.security.util,SecurityUtil,155,66,12,4,36,14,16,7,10,5
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,RemoteBase.HttpClientClosingInputStream,75,0,0,0,20,0,11,0,11,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,ServiceRegistrationInMemoryImpl,124,0,0,0,36,0,17,0,17,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,HostRegistrationInMemory,66,33,0,0,27,12,18,2,18,2
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,JaxbServiceHealth,39,0,0,0,13,0,2,0,2,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,ServiceRegistryInMemoryImpl.JobDispatcher,163,0,10,0,36,0,7,0,2,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,SystemLoad,128,0,12,0,26,0,14,0,8,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,SystemLoad.NodeLoad,61,15,6,0,21,6,13,2,10,2
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,RemoteBase,393,0,44,0,103,0,31,0,9,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,IncidentServiceException,4,0,0,0,2,0,1,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,JaxbServiceRegistration,253,0,14,0,84,0,39,0,32,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,UndispatchableJobException,9,0,0,0,4,0,2,0,2,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,JaxbHostRegistrationList,68,0,4,0,18,0,8,0,6,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,ServiceRegistryException,13,0,0,0,6,0,3,0,3,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,JaxbServiceStatisticsList,40,0,2,0,11,0,5,0,4,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,Incidents,160,32,2,6,41,5,12,6,11,3
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,ServiceUnavailableException,4,0,0,0,2,0,1,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,ServiceState,0,21,0,0,0,4,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,JaxbHostRegistration,171,0,2,0,61,0,26,0,25,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,JaxbServiceStatistics,75,0,0,0,31,0,15,0,15,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,HostStatistics,51,0,0,0,9,0,5,0,5,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,ServiceRegistryInMemoryImpl.new Comparator() {...},9,0,0,0,2,0,2,0,2,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,ServiceRegistryInMemoryImpl,1898,0,190,0,434,0,158,0,63,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,ServiceRegistrationParser,13,0,0,0,6,0,1,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.serviceregistry.api,JaxbServiceRegistrationList,68,0,4,0,18,0,8,0,6,0
Opencast :: kernel/opencast-common,org.opencastproject.util.jaxb,ExtendedMetadataAdapter.ExtendedMetadata,12,0,0,0,6,0,3,0,3,0
Opencast :: kernel/opencast-common,org.opencastproject.util.jaxb,JaxbParser,20,44,0,0,7,11,1,4,1,4
Opencast :: kernel/opencast-common,org.opencastproject.util.jaxb,OptionAdapter,10,0,0,0,3,0,3,0,3,0
Opencast :: kernel/opencast-common,org.opencastproject.util.jaxb,ExtendedMetadataAdapter,97,0,6,0,19,0,7,0,4,0
Opencast :: kernel/opencast-common,org.opencastproject.util.jaxb,UtcTimestampAdapter,0,17,0,0,0,3,0,3,0,3
Opencast :: kernel/opencast-common,org.opencastproject.util.jaxb,ExtendedMetadataAdapter.ExtendedMetadataEntry,24,0,0,0,10,0,5,0,5,0
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.elementbuilder,PublicationBuilderPlugin,276,35,31,1,64,8,19,5,3,5
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.elementbuilder,AttachmentBuilderPlugin,10,33,4,10,3,9,5,7,2,3
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.elementbuilder,TrackBuilderPlugin,196,318,27,25,49,73,25,11,2,8
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.elementbuilder,AbstractElementBuilderPlugin,7,15,0,0,3,7,2,3,2,3
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.elementbuilder,AbstractAttachmentBuilderPlugin,298,71,39,7,71,18,25,10,4,8
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.elementbuilder,CatalogBuilderPlugin,199,58,23,1,46,17,14,9,2,9
Opencast :: kernel/opencast-common,org.opencastproject.util.data.functions,Eithers,0,9,0,0,0,1,0,2,0,2
Opencast :: kernel/opencast-common,org.opencastproject.util.data.functions,Strings,66,13,12,0,15,5,13,2,7,2
Opencast :: kernel/opencast-common,org.opencastproject.util.data.functions,Booleans,62,0,8,0,6,0,16,0,12,0
Opencast :: kernel/opencast-common,org.opencastproject.util.data.functions,Misc,17,87,1,17,5,18,6,12,5,4
Opencast :: kernel/opencast-common,org.opencastproject.security.api,AclScope,27,0,0,0,2,0,1,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.security.api,Permissions.Action,65,0,4,0,13,0,7,0,5,0
Opencast :: kernel/opencast-common,org.opencastproject.security.api,JaxbGroupList,68,0,4,0,18,0,8,0,6,0
Opencast :: kernel/opencast-common,org.opencastproject.security.api,AccessControlList,94,82,7,5,17,21,9,7,5,5
Opencast :: kernel/opencast-common,org.opencastproject.security.api,AccessControlParsingException,4,0,0,0,2,0,1,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.security.api,Role.Target,0,21,0,0,0,2,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.security.api,JaxbOrganization.OrgProperty,0,18,0,0,0,8,0,4,0,4
Opencast :: kernel/opencast-common,org.opencastproject.security.api,JaxbOrganizationList,43,0,2,0,13,0,6,0,5,0
Opencast :: kernel/opencast-common,org.opencastproject.security.api,JaxbOrganization,38,205,5,17,6,45,8,16,3,10
Opencast :: kernel/opencast-common,org.opencastproject.security.api,DefaultOrganization,1,53,1,1,0,13,1,3,0,3
Opencast :: kernel/opencast-common,org.opencastproject.security.api,UserProvider,29,0,4,0,7,0,3,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.security.api,JaxbOrganization.OrgServer,0,18,0,0,0,8,0,4,0,4
Opencast :: kernel/opencast-common,org.opencastproject.security.api,AccessControlParser,65,207,6,10,22,49,8,10,3,7
Opencast :: kernel/opencast-common,org.opencastproject.security.api,JaxbUser,155,156,15,11,24,43,15,20,5,17
Opencast :: kernel/opencast-common,org.opencastproject.security.api,JaxbRoleList,69,0,4,0,18,0,8,0,6,0
Opencast :: kernel/opencast-common,org.opencastproject.security.api,GroupParser,24,0,0,0,5,0,4,0,4,0
Opencast :: kernel/opencast-common,org.opencastproject.security.api,JaxbGroup,98,73,10,0,15,23,9,11,4,11
Opencast :: kernel/opencast-common,org.opencastproject.security.api,AccessControlUtil.new Comparator() {...},32,3,4,0,7,1,3,1,1,1
Opencast :: kernel/opencast-common,org.opencastproject.security.api,UserParser,50,27,4,0,12,8,3,2,1,2
Opencast :: kernel/opencast-common,org.opencastproject.security.api,AccessControlEntry,52,68,10,4,9,16,10,6,3,6
Opencast :: kernel/opencast-common,org.opencastproject.security.api,Role.Type,0,39,0,0,0,2,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.security.api,UserDirectoryService,26,0,2,0,5,0,2,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.security.api,SecurityConstants,0,19,0,0,0,2,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.security.api,JaxbUserList,69,0,4,0,18,0,8,0,6,0
Opencast :: kernel/opencast-common,org.opencastproject.security.api,AccessControlUtil,292,128,36,16,53,24,30,14,9,9
Opencast :: kernel/opencast-common,org.opencastproject.security.api,OrganizationParser,36,41,4,0,8,13,2,3,0,3
Opencast :: kernel/opencast-common,org.opencastproject.security.api,OrganizationList,16,0,0,0,8,0,4,0,4,0
Opencast :: kernel/opencast-common,org.opencastproject.security.api,UnauthorizedException,52,4,2,0,14,2,4,1,3,1
Opencast :: kernel/opencast-common,org.opencastproject.security.api,TrustedHttpClientException,0,4,0,0,0,2,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.security.api,JaxbRole,17,123,5,7,3,34,5,14,0,13
Opencast :: kernel/opencast-common,org.opencastproject.db,DBUtils,2,32,2,6,1,9,2,3,0,1
Opencast :: kernel/opencast-common,org.opencastproject.db,Queries.new Queries.QueriesBase() {...},7,3,0,0,1,1,1,1,1,1
Opencast :: kernel/opencast-common,org.opencastproject.db,Queries.new Queries.TypedQueriesBase() {...},0,18,0,0,0,3,0,3,0,3
Opencast :: kernel/opencast-common,org.opencastproject.db,Queries.QueriesBase,120,107,7,11,20,28,17,12,12,8
Opencast :: kernel/opencast-common,org.opencastproject.db,Queries,0,9,0,0,0,2,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.db,Queries.TypedQueriesBase,39,64,2,0,11,9,5,10,4,10
Opencast :: kernel/opencast-common,org.opencastproject.db,DBTestEnv,12,88,1,1,3,24,1,7,0,7
Opencast :: kernel/opencast-common,org.opencastproject.db,DBSessionImpl,48,206,5,15,19,60,12,21,7,16
Opencast :: kernel/opencast-common,org.opencastproject.db,DBSessionFactoryImpl,22,30,0,0,7,9,3,5,3,5
Opencast :: kernel/opencast-common,org.opencastproject.util.requests,SortCriterion,9,137,7,15,3,24,7,11,0,7
Opencast :: kernel/opencast-common,org.opencastproject.util.requests,SortCriterion.Order,0,21,0,0,0,2,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.attachment,AttachmentImpl.PropertiesAdapter,12,0,0,0,5,0,2,0,2,0
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.attachment,AttachmentImpl,12,48,3,1,4,12,3,4,1,4
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.attachment,AttachmentImpl.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.attachment,AttachmentImpl.Property,12,0,0,0,6,0,2,0,2,0
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.attachment,AttachmentImpl.PropertiesXmlAdapter,57,7,7,3,11,2,5,2,1,1
Opencast :: kernel/opencast-common,org.opencastproject.util.doc,DocUtil,178,0,14,0,49,0,12,0,5,0
Opencast :: kernel/opencast-common,org.opencastproject.util.doc,DocData,122,0,18,0,28,0,18,0,9,0
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,TrackImpl.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,VideoStreamImpl.Scan,4,3,0,0,1,1,1,1,1,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,AudioStreamImpl,414,9,30,0,112,4,37,2,22,2
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,AbstractStreamImpl.Encoder,0,3,0,0,0,1,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,AbstractStreamImpl,314,16,32,0,77,5,35,1,19,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,FrameRateMode,15,0,0,0,2,0,1,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,TrackImpl,289,265,50,20,66,48,40,24,11,18
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,VideoStreamImpl,380,12,48,0,93,5,39,2,15,2
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,BitRateMode,15,0,0,0,2,0,1,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,TrackImpl.StreamingProtocol,0,99,0,0,0,2,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,SubtitleStreamImpl,34,9,2,0,9,4,3,2,2,2
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,ScanOrder,5,15,0,0,1,2,1,1,1,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,AbstractStreamImpl.Device,0,3,0,0,0,1,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.mediapackage.track,ScanType,5,15,0,0,1,2,1,1,1,1
Opencast :: kernel/opencast-common,org.opencastproject.util.doc.rest,RestParameter.Type,0,51,0,0,0,3,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.util.doc.rest,ExtendedMediaType,3,0,0,0,1,0,1,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Collections.new Iterable() {...},9,0,0,0,2,0,2,0,2,0
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Collections.new Iterator() {...},4,33,0,6,1,3,1,6,1,3
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Collections.new Iterator() {...},4,29,0,2,1,5,1,4,1,3
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Collections.new Iterator() {...},4,40,0,4,1,6,1,5,1,3
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Iterators.Iter,4,0,0,0,1,0,1,0,1,0
Opencast :: kernel/opencast-common,org.opencastproject.util.data,NonEmptyList.new Iterator() {...},21,0,0,0,4,0,4,0,4,0
Opencast :: kernel/opencast-common,org.opencastproject.util.data,NonEmptyList.new ListIterator() {...},45,0,0,0,10,0,10,0,10,0
Opencast :: kernel/opencast-common,org.opencastproject.util.data,VCell,9,72,1,3,2,18,2,7,1,6
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Either.1.new Either.LeftProjection() {...},9,15,0,0,2,3,2,3,2,3
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Either.1.new Either.RightProjection() {...},13,20,0,0,4,4,4,4,4,4
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Either.RightProjection,0,3,0,0,0,2,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Either.2.new Either.LeftProjection() {...},6,11,0,0,2,3,2,3,2,3
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Either.2.new Either.RightProjection() {...},14,28,0,0,3,5,3,5,3,5
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Tuple3,94,0,10,0,17,0,13,0,8,0
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Collections,161,262,13,21,34,54,18,27,11,17
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Cells.FCell,0,36,0,0,0,7,0,3,0,3
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Cells.new Cells.FCell() {...},0,33,0,2,0,6,0,3,0,2
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Either.LeftProjection,0,3,0,0,0,2,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.util.data,NonEmptyList,146,0,2,0,37,0,27,0,26,0
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Tuple,13,60,4,4,3,12,5,6,1,6
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Iterators,5,6,0,0,1,1,1,1,1,1
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Prelude,12,0,0,0,5,0,2,0,2,0
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Iterators.new Iterators.Iter() {...},11,0,0,0,3,0,3,0,3,0
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Iterators.new Iterators.Iter() {...},0,41,0,4,0,8,0,5,0,3
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Arrays,37,56,2,0,4,12,2,4,1,4
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Cell,0,3,0,0,0,1,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Either,0,10,0,0,0,2,0,2,0,2
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Either.new Either() {...},7,26,0,0,2,6,2,5,2,5
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Either.new Either() {...},7,26,0,0,2,6,2,5,2,5
Opencast :: kernel/opencast-common,org.opencastproject.util.data,Cells,0,6,0,0,0,1,0,1,0,1
Opencast :: kernel/opencast-common,org.opencastproject.util,IoSupport.new Function() {...},6,9,0,0,2,3,0,2,0,2
