GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: workflow-workflowoperation/opencast-series-service-api,org.opencastproject.series.api,Series,59,0,2,0,23,0,17,0,16,0
Opencast :: workflow-workflowoperation/opencast-series-service-api,org.opencastproject.series.api,SeriesException,16,0,0,0,8,0,4,0,4,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,RetractYouTubeWorkflowOperationHandler,98,0,4,0,27,0,8,0,6,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,RetractEngageAWSS3WorkflowOperationHandler,19,0,0,0,9,0,5,0,5,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,PublishEngageWorkflowOperationHandler,637,866,102,74,139,191,73,34,4,15
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,ConfigurableWorkflowOperationHandlerBase,218,196,26,20,29,36,22,8,0,7
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,PublishOaiPmhWorkflowOperationHandler,511,0,50,0,106,0,32,0,7,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,PartialRetractEngageWorkflowOperationHandler,345,0,28,0,81,0,23,0,9,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,ConfigurablePublishWorkflowOperationHandler,322,624,50,45,54,127,41,20,3,10
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,ConfigurableAWSS3PublishWorkflowOperationHandler,19,0,0,0,9,0,5,0,5,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,ConfigurableAWSS3RetractWorkflowOperationHandler,11,0,0,0,5,0,3,0,3,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,ConfigurableRetractWorkflowOperationHandler,84,0,8,0,24,0,12,0,8,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,RetractEngageWorkflowOperationHandler,57,164,8,10,13,44,8,12,2,9
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,TagEngageWorkflowOperationHandler,308,0,26,0,72,0,20,0,7,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,PartialRetractEngageAWSS3WorkflowOperationHandler,15,0,0,0,7,0,4,0,4,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,RetractOaiPmhWorkflowOperationHandler,113,0,6,0,30,0,9,0,6,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,PublishYouTubeWorkflowOperationHandler,227,0,24,0,57,0,17,0,5,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,PublishEngageAWSS3WorkflowOperationHandler,23,0,0,0,11,0,6,0,6,0
Opencast :: workflow-workflowoperation/opencast-distribution-workflowoperation,org.opencastproject.workflow.handler.distribution,RepublishOaiPmhWorkflowOperationHandler,155,0,6,0,35,0,9,0,6,0
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,PropertyId,26,99,4,8,2,15,6,11,2,9
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.DateType,6,3,0,0,2,1,2,1,2,1
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Property,15,66,3,7,1,10,4,9,1,7
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.DateValue,0,4,0,0,0,2,0,1,0,1
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.TypedValue,0,55,2,4,0,8,2,7,0,6
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.VersionValue,4,0,0,0,2,0,1,0,1,0
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.BooleanType,6,3,0,0,2,1,2,1,2,1
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,PropertyName,60,25,10,0,4,7,9,4,4,4
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,5,0,0,0,2,0,2,0,2
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,5,0,0,0,2,0,2,0,2
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,5,0,0,0,2,0,2,0,2
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,5,0,0,0,2,0,2,0,2
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.StringType,3,6,0,0,1,2,1,2,1,2
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},2,3,0,0,1,1,1,1,1,1
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,10,0,0,0,2,0,2,0,2
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.StringValue,0,4,0,0,0,2,0,1,0,1
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Availability,15,0,0,0,2,0,1,0,1,0
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.BooleanValue,0,4,0,0,0,2,0,1,0,1
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.UntypedType,10,3,0,0,2,1,2,1,2,1
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,AssetId,104,0,12,0,15,0,15,0,9,0
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value,21,133,3,9,4,24,3,14,1,10
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,AssetManagerException,24,0,0,0,10,0,6,0,6,0
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.LongType,6,3,0,0,2,1,2,1,2,1
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.VersionType,6,3,0,0,2,1,2,1,2,1
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.LongValue,0,4,0,0,0,2,0,1,0,1
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,DeletionSelector,112,0,12,0,16,0,16,0,10,0
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,StoragePath,113,0,14,0,18,0,17,0,10,0
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,AssetStoreException,16,0,0,0,8,0,4,0,4,0
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,Source,52,0,0,0,12,0,8,0,8,0
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,Product,9,0,0,0,4,0,2,0,2,0
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,ProductBuilder,13,0,0,0,4,0,3,0,3,0
Opencast :: workflow-workflowoperation/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,Properties,48,7,0,0,6,1,6,1,6,1
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser,ComparisonOperator,4,55,2,4,2,7,2,5,0,2
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser,Atom,106,118,21,13,17,24,16,12,2,8
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser,NumericalOperator,4,39,2,2,2,5,2,3,0,2
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser,WorkflowConditionBooleanInterpreter,59,203,19,31,9,35,17,19,2,7
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser,WorkflowConditionInterpreter,7,241,6,24,3,69,6,15,0,6
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser,WorkflowConditionInterpreter.new BaseErrorListener() {...},8,3,0,0,1,1,1,1,1,1
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser.antlr,WorkflowConditionParser.RelationContext,34,16,6,0,8,4,8,3,5,3
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser.antlr,WorkflowConditionParser,167,580,7,21,52,125,12,22,5,12
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser.antlr,WorkflowConditionParser.BooleanExpressionContext,27,25,5,1,7,5,7,4,4,4
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser.antlr,WorkflowConditionParser.BooleanTermContext,27,25,5,1,7,5,7,4,4,4
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser.antlr,WorkflowConditionBaseVisitor,24,3,0,0,6,1,6,1,6,1
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser.antlr,WorkflowConditionParser.BooleanValueContext,27,34,5,1,7,7,7,6,4,6
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser.antlr,WorkflowConditionLexer,16,241,0,8,8,27,8,9,8,5
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser.antlr,WorkflowConditionParser.AtomContext,41,15,6,0,9,4,9,3,6,3
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser.antlr,WorkflowConditionBaseListener,19,0,0,0,17,0,17,0,17,0
Opencast :: workflow-workflowoperation/opencast-workflow-condition-parser,org.opencastproject.workflow.conditionparser.antlr,WorkflowConditionParser.RelationOperandContext,34,20,6,0,8,5,8,4,5,4
